9.878784, 2.878904, 1.576234, 1.510620
9.877623, 2.945688, 1.578177, 1.570004
9.883569, 3.007398, 1.583790, 1.578890
9.871091, 3.071492, 1.580621, 1.537928
9.869148, 3.136769, 1.584472, 1.510403
9.870948, 3.192012, 1.586934, 1.448201
9.867943, 3.243014, 1.592321, 1.468791
9.865000, 3.296512, 1.597919, 1.465540
9.863995, 3.359378, 1.599236, 1.464023
9.857127, 3.418460, 1.594485, 1.451019
9.840794, 3.477939, 1.585444, 1.581058
9.848703, 3.544152, 1.574571, 1.520373
9.868272, 3.599916, 1.569242, 1.468357
9.867133, 3.658010, 1.515737, 1.425228
9.863193, 3.711970, 1.509915, 1.389033
9.894391, 3.778719, 1.535863, 1.363676
9.886110, 3.821893, 1.517779, 1.344820
9.913607, 3.876360, 1.542516, 1.450802
9.912117, 3.929828, 1.524492, 1.478544
9.929092, 3.985513, 1.547605, 1.464456
9.939646, 4.042823, 1.551216, 1.456437
9.923922, 4.101557, 1.528043, 1.457954
9.944660, 4.158963, 1.546036, 1.453186
9.956138, 4.214774, 1.552617, 1.455353
9.944417, 4.264736, 1.539127, 1.447551
9.947202, 4.314299, 1.554104, 1.449285
9.921719, 4.372685, 1.524384, 1.441699
9.909088, 4.428621, 1.520698, 1.443216
9.903671, 4.489359, 1.516988, 1.433897
9.895531, 4.554093, 1.517491, 1.475509
9.896757, 4.616392, 1.520663, 1.561769
9.890006, 4.681739, 1.518646, 1.587343
9.918983, 4.769783, 1.537889, 1.617902
9.941430, 4.854976, 1.556990, 1.638275
9.929930, 4.916061, 1.536504, 1.656914
9.924349, 4.978964, 1.531411, 1.671651
9.918142, 5.034326, 1.532045, 1.677070
9.916956, 5.090868, 1.535680, 1.650845
9.913906, 5.158205, 1.533927, 1.553966
9.918687, 5.218346, 1.535994, 1.612700
9.903516, 5.296869, 1.507240, 1.601647
9.895643, 5.359400, 1.506356, 1.586476
9.888383, 5.425184, 1.503285, 1.581058
9.897668, 5.494843, 1.530517, 1.570221
9.903647, 5.554126, 1.535476, 1.549198
9.918502, 5.617066, 1.548165, 1.531643
9.928080, 5.677565, 1.561009, 1.517122
9.934759, 5.737716, 1.567201, 1.496532
9.940766, 5.807383, 1.543910, 1.480494
9.941266, 5.869963, 1.549889, 1.463806
9.940768, 5.928682, 1.554933, 1.450368
9.935965, 5.985492, 1.557164, 1.438665
9.934772, 6.038519, 1.560319, 1.527091
9.930815, 6.096857, 1.556134, 1.606199
9.932641, 6.154246, 1.559634, 1.646727
9.928903, 6.215272, 1.531627, 1.639575
9.930544, 6.279828, 1.537027, 1.674686
9.926151, 6.337688, 1.531841, 1.677287
9.929036, 6.398099, 1.543799, 1.693758
9.924670, 6.459373, 1.514244, 1.691157
9.920948, 6.527078, 1.534761, 1.702644
9.924598, 6.588418, 1.539431, 1.699827
9.923967, 6.656903, 1.516883, 1.703945
9.924940, 6.729327, 1.543937, 1.705245
9.928759, 6.795344, 1.562483, 1.705895
9.928711, 6.870379, 1.542271, 1.712831
9.928027, 6.941332, 1.509661, 1.703728
9.921550, 7.012059, 1.544804, 1.605982
9.909920, 7.075205, 1.543763, 1.624621
9.903131, 7.146928, 1.536707, 1.636974
9.910682, 7.219945, 1.530318, 1.596662
9.902983, 7.281130, 1.546961, 1.609450
9.897260, 7.337712, 1.573810, 1.591678
9.899422, 7.407747, 1.594194, 1.576290
9.892395, 7.462966, 1.620825, 1.566970
9.876647, 7.519136, 1.652614, 1.650195
9.874236, 7.594243, 1.688418, 1.622453
9.866784, 7.652547, 1.725098, 1.565020
9.854585, 7.705821, 1.762905, 1.619202
9.840048, 7.796544, 1.825602, 1.563719
9.812766, 7.865054, 1.847327, 1.519289
9.783110, 7.931346, 1.853690, 1.634590
9.762714, 7.982484, 1.863433, 1.619853
9.745050, 8.035224, 1.867688, 1.688340
9.727359, 8.098103, 1.862991, 1.771348
9.707518, 8.175030, 1.869283, 1.874512
9.689380, 8.249174, 1.876333, 1.923060
9.674007, 8.328233, 1.891581, 1.949502
9.652122, 8.425534, 1.930605, 2.028609
9.601707, 8.498938, 1.954509, 2.053099
9.569781, 8.574023, 2.029353, 2.060468
9.517704, 8.645798, 2.114123, 2.027742
9.455410, 8.725877, 2.173997, 1.950368
9.408784, 8.785354, 2.266561, 1.986779
9.340200, 8.839512, 2.364883, 1.973125
9.263418, 8.884766, 2.426664, 1.927828
9.201423, 8.925612, 2.527118, 1.908756
9.147110, 8.946404, 2.624117, 1.889250
9.062275, 8.976966, 2.687484, 1.854356
8.926698, 8.997808, 2.873002, 1.758344
8.855655, 8.986270, 2.869566, 1.768531
8.775630, 8.993376, 2.925569, 1.811227
8.696471, 8.995129, 3.004821, 1.875596
8.621030, 8.988676, 3.055862, 1.925011
8.547148, 8.982023, 3.073484, 1.869744
8.458701, 8.977907, 3.090925, 1.771348
8.399249, 8.969318, 3.088358, 1.832466
8.320105, 8.961316, 3.087836, 1.815561
8.236774, 8.956084, 3.089014, 1.799957
8.147506, 8.955453, 3.090997, 1.799523
8.076057, 8.954260, 3.091369, 1.782401
7.995388, 8.952778, 3.091636, 1.782401
7.919411, 8.944395, 3.097744, 1.826831
7.860353, 8.944045, 3.100215, 1.836368
7.767996, 8.941479, 3.100636, 1.794322
7.705435, 8.943595, 3.104187, 1.744257
7.634049, 8.945495, 3.108897, 1.705462
7.544413, 8.943030, 3.111338, 1.694625
7.444098, 8.948966, 3.116699, 1.708496
7.382931, 8.940990, 3.105420, 1.690507
7.305029, 8.934320, 3.105988, 1.694842
7.247524, 8.960675, 3.128288, 1.674469
7.175355, 8.970867, 3.132296, 1.664066
7.087440, 8.966809, 3.125834, 1.644777
6.997886, 8.975186, 3.133702, 1.624621
6.944982, 8.983835, 3.135616, 1.608583
6.895697, 8.990050, 3.135812, 1.583008
6.822511, 8.988830, 3.137934, 1.564369
6.771240, 8.994837, -3.137142, 1.646294
6.721034, 8.988334, -3.134019, 1.576940
6.647208, 8.991293, -3.126357, 1.499783
6.583575, 8.992768, -3.124485, 1.490030
6.501373, 8.990295, -3.129132, 1.546164
6.452592, 8.993769, -3.129885, 1.618769
6.324855, 8.996778, -3.129257, 1.558518
6.239709, 8.996767, -3.123838, 1.620286
6.168061, 8.995118, -3.123978, 1.654313
6.120923, 8.996031, -3.123811, 1.613567
6.066505, 8.994014, -3.121576, 1.652146
5.985153, 8.987359, -3.117965, 1.635024
5.924909, 8.980055, -3.117911, 1.629606
5.861311, 8.976459, -3.114080, 1.620286
5.788477, 8.975911, -3.112010, 1.730603
5.691171, 8.972221, -3.112529, 1.757477
5.627648, 8.963421, -3.116145, 1.802991
5.551842, 8.961490, -3.114856, 1.894668
5.464586, 8.960080, -3.115241, 2.000650
5.290092, 8.958214, -3.113744, 2.140442
5.211352, 8.957683, -3.114596, 2.142393
5.132295, 8.955093, -3.113220, 2.221066
5.033965, 8.950401, -3.109350, 2.210880
4.927038, 8.945975, -3.115733, 2.247291
4.857951, 8.941594, -3.107471, 2.245340
4.747445, 8.938562, -3.106457, 2.252276
4.659692, 8.934915, -3.105373, 2.238838
4.574835, 8.936412, -3.106960, 2.228652
4.482082, 8.930972, -3.108293, 2.208279
4.395306, 8.940161, -3.102457, 2.187906
4.317924, 8.931124, -3.102220, 2.162332
4.230556, 8.924463, -3.104636, 2.142826
4.147097, 8.923001, -3.104745, 2.120503
4.072819, 8.915721, -3.108362, 2.100997
3.967956, 8.906713, -3.107931, 2.081274
3.889995, 8.902443, -3.109049, 2.059818
3.790830, 8.902023, -3.104628, 2.042913
3.701651, 8.896239, -3.105239, 2.018205
3.605483, 8.886987, -3.099994, 2.020156
3.534263, 8.884320, -3.103406, 2.025574
3.433299, 8.890657, -3.088190, 1.940832
3.319620, 8.890620, -3.087955, 1.941482
3.260069, 8.892430, -3.087753, 1.921326
3.179548, 8.892061, -3.087016, 1.905722
3.069888, 8.880201, -3.086417, 1.910923
3.022239, 8.874174, -3.086907, 1.925011
2.992491, 8.875717, -3.085511, 1.888166
2.952097, 8.877732, -3.087032, 1.812961
2.930090, 8.878233, -3.085163, 1.808192
2.877624, 8.874273, -3.086165, 1.856957
2.805741, 8.870325, -3.085903, 1.813827
2.726576, 8.866713, -3.085656, 1.786086
2.650018, 8.857124, -3.086726, 1.789770
2.582243, 8.851861, -3.087107, 1.750108
2.513611, 8.851548, -3.085282, 1.744040
2.462763, 8.850612, -3.085630, 1.714564
2.398927, 8.841717, -3.086695, 1.703511
2.316644, 8.836896, -3.085472, 1.675553
2.274282, 8.834476, -3.087938, 1.666233
2.211758, 8.835631, -3.110174, 1.630906
2.142275, 8.840305, -3.108920, 1.615951
2.076546, 8.843769, -3.115066, 1.589510
2.013953, 8.842139, -3.115501, 1.571521
1.954970, 8.838023, -3.113428, 1.551799
1.896151, 8.839397, -3.108594, 1.523190
1.846632, 8.841814, -3.107322, 1.508236
1.800359, 8.857061, -3.093472, 1.496532
1.734396, 8.864400, -3.090431, 1.464673
1.672282, 8.864886, -3.090258, 1.444083
1.617806, 8.865428, -3.088644, 1.456654
1.561421, 8.857745, -3.088201, 1.482011
1.479635, 8.858321, -3.088205, 1.521673
1.399044, 8.854697, -3.086500, 1.483312
1.335585, 8.849077, -3.087771, 1.452969
1.273337, 8.836820, -3.086329, 1.452102
1.200561, 8.831945, -3.090734, 1.476160
1.140337, 8.834174, -3.092252, 1.445384
1.102740, 8.838640, -3.092616, 1.444517
1.051058, 8.835563, -3.093426, 1.429779
0.977085, 8.838530, -3.092807, 1.415041
0.913517, 8.835663, -3.092593, 1.392718
0.844906, 8.839602, -3.094488, 1.365626
0.810152, 8.838079, -3.122240, 1.358691
0.740867, 8.838895, 3.120237, 1.322280
0.704756, 8.847536, 3.114375, 1.307976
0.641927, 8.856380, 3.113410, 1.340052
0.584715, 8.864251, 3.114882, 1.249892
0.546235, 8.863270, 3.114782, 1.242956
0.488522, 8.866176, 3.114591, 1.239705
0.450676, 8.875211, 3.116082, 1.197443
0.376476, 8.879051, 3.117309, 1.193758
0.325564, 8.876775, 3.117712, 1.169918
0.298131, 8.880570, 3.119441, 1.226701
0.258125, 8.878548, 3.118996, 1.258344
0.217419, 8.880750, 3.120636, 1.306242
0.154785, 8.884491, 3.122036, 1.306675
0.117835, 8.883546, 3.122268, 1.295405
0.065553, 8.878565, 3.122949, 1.420243
-0.007840, 8.876665, 3.123234, 1.429562
-0.056448, 8.876612, 3.122972, 1.443866
-0.132431, 8.872741, 3.125434, 1.447768
-0.193055, 8.876633, 3.126714, 1.450152
-0.263208, 8.871916, 3.127263, 1.426961
-0.305013, 8.875562, 3.128679, 1.405288
-0.347165, 8.874790, 3.127668, 1.425228
-0.395560, 8.872618, 3.128553, 1.412224
-0.446914, 8.875410, 3.126697, 1.410707
-0.499669, 8.882316, 3.127888, 1.393801
-0.530858, 8.884047, 3.128982, 1.382965
-0.566854, 8.883202, 3.128980, 1.362809
-0.634989, 8.887811, 3.129272, 1.450368
-0.672479, 8.888551, 3.129728, 1.356740
-0.712997, 8.878553, 3.128377, 1.267664
-0.772425, 8.874889, 3.130516, 1.290204
-0.826089, 8.872676, 3.130054, 1.265280
-0.889034, 8.874970, 3.132055, 1.252276
-0.953269, 8.877808, 3.135862, 1.233853
-1.002764, 8.873436, 3.134373, 1.216732
-1.045197, 8.868776, 3.134878, 1.196359
-1.084735, 8.867262, 3.135010, 1.179671
-1.123661, 8.862099, 3.134771, 1.228652
-1.195519, 8.859872, 3.133213, 1.252926
-1.255667, 8.863954, 3.135166, 1.276766
-1.308356, 8.865152, 3.134873, 1.269397
-1.376246, 8.868342, 3.134996, 1.252492
-1.452999, 8.867927, 3.135624, 1.186389
-1.535481, 8.861647, 3.135248, 1.245557
-1.619808, 8.859880, 3.134977, 1.247941
-1.695400, 8.860831, 3.138101, 1.233420
-1.729025, 8.861952, 3.136661, 1.234070
-1.757229, 8.863399, 3.139402, 1.221717
-1.807525, 8.860618, 3.139439, 1.204595
-1.834007, 8.856766, 3.139417, 1.197226
-1.874831, 8.855333, 3.140763, 1.170134
-1.903019, 8.854826, 3.139930, 1.128522
-1.944760, 8.848155, 3.139319, 1.156480
-2.036750, 8.852472, 3.140214, 1.196359
-2.090856, 8.851270, 3.140508, 1.096229
-2.137974, 8.848576, -3.138359, 1.008886
-2.161549, 8.844523, -3.135769, 1.036628
-2.201466, 8.852998, -3.122805, 1.023190
-2.238212, 8.858086, -3.120390, 1.094278
-2.275283, 8.865010, -3.118670, 1.122887
-2.295007, 8.866870, -3.118419, 1.159515
-2.332605, 8.868164, -3.118406, 1.131339
-2.385147, 8.883990, -3.108729, 1.107932
-2.406975, 8.892987, -3.106408, 1.070221
-2.443404, 8.899301, -3.105574, 1.120503
-2.458311, 8.905107, -3.104453, 1.105332
-2.511667, 8.911920, -3.102453, 1.116168
-2.543518, 8.915320, -3.101473, 1.100997
-2.595513, 8.908803, -3.100702, 1.095795
-2.632461, 8.902731, -3.091336, 1.081058
-2.670444, 8.890966, -3.101616, 1.065020
-2.704916, 8.892428, -3.094966, 1.051365
-2.756327, 8.888741, -3.099991, 1.030559
-2.797462, 8.885198, -3.099846, 1.009970
-2.853492, 8.881180, -3.101083, 1.004985
-2.899475, 8.879383, -3.100289, 1.085176
-2.964028, 8.874941, -3.101165, 1.106632
-3.004126, 8.868515, -3.101211, 1.154746
-3.034844, 8.859179, -3.100263, 1.230603
-3.083780, 8.854117, -3.102076, 1.282185
-3.139594, 8.847453, -3.100969, 1.209146
-3.174090, 8.841366, -3.100711, 1.323147
-3.209281, 8.839732, -3.101073, 1.320329
-3.259034, 8.837835, -3.097444, 1.359558
-3.327431, 8.838207, -3.094292, 1.424794
-3.364363, 8.834153, -3.093212, 1.318596
-3.414534, 8.828814, -3.093916, 1.309926
-3.476292, 8.828759, -3.091381, 1.319679
-3.552675, 8.833299, -3.089037, 1.287386
-3.613429, 8.823485, -3.085986, 1.296706
-3.673129, 8.817705, -3.083639, 1.264846
-3.733634, 8.810389, -3.084217, 1.254443
-3.778532, 8.806000, -3.085288, 1.231253
-3.831798, 8.799889, -3.082925, 1.216298
-3.891488, 8.796761, -3.079399, 1.188557
-3.944508, 8.790733, -3.081520, 1.175769
-3.982701, 8.786513, -3.086030, 1.151062
-4.011463, 8.782938, -3.088923, 1.122887
-4.074734, 8.777541, -3.096666, 1.106849
-4.112237, 8.780233, -3.098738, 1.204161
-4.149186, 8.781263, -3.096196, 1.231469
-4.192308, 8.779379, -3.098526, 1.178804
-4.235973, 8.779082, -3.102799, 1.174252
-4.292392, 8.797417, -3.127742, 1.166667
-4.340798, 8.799196, 3.136998, 1.156047
-4.371160, 8.802716, 3.127831, 1.148461
-4.417450, 8.810544, 3.127133, 1.144560
-4.466853, 8.815168, 3.127674, 1.138275
-4.505374, 8.816412, 3.128208, 1.133290
-4.554263, 8.814820, 3.128697, 1.128522
-4.594055, 8.809649, 3.126900, 1.119419
-4.627797, 8.809783, 3.126340, 1.174252
-4.675413, 8.806042, 3.124869, 1.245557
-4.727589, 8.804087, 3.121600, 1.351539
-4.790683, 8.806713, 3.119670, 1.424144
-4.853202, 8.804591, 3.121415, 1.539445
-4.915383, 8.806689, 3.122841, 1.569788
-4.971633, 8.807713, 3.124358, 1.508886
-5.033845, 8.808103, 3.126151, 1.592978
-5.113359, 8.809145, 3.127711, 1.613351
-5.166358, 8.811072, 3.128878, 1.605332
-5.254343, 8.810860, 3.129927, 1.613784
-5.323774, 8.811038, 3.130649, 1.608149
-5.406411, 8.820454, -3.135990, 1.593845
-5.480534, 8.830864, -3.132629, 1.581708
-5.540254, 8.836021, -3.133240, 1.620286
-5.618048, 8.837064, -3.133037, 1.691157
-5.687488, 8.840815, -3.132335, 1.673819
-5.752019, 8.844937, -3.131149, 1.646727
-5.804471, 8.850917, -3.127752, 1.659298
-5.857840, 8.847772, -3.128900, 1.655180
-5.929437, 8.847106, -3.125871, 1.654096
-5.983455, 8.845452, -3.127453, 1.607932
-6.031125, 8.843075, -3.125919, 1.575423
-6.088713, 8.842485, -3.125295, 1.591027
-6.148081, 8.837774, -3.125148, 1.573906
-6.206439, 8.834416, -3.125008, 1.569571
-6.271704, 8.829987, -3.122867, 1.724967
-6.334900, 8.830685, -3.123314, 1.669701
-6.401963, 8.830280, -3.120624, 1.686389
-6.463842, 8.829804, -3.118248, 1.672735
-6.518002, 8.823680, -3.119370, 1.667750
-6.585010, 8.816620, -3.119301, 1.669484
-6.648150, 8.812553, -3.115714, 1.661032
-6.711607, 8.809450, -3.114208, 1.660165
-6.785523, 8.802153, -3.113275, 1.654096
-6.847023, 8.804815, -3.111930, 1.651929
-6.914111, 8.804870, -3.109436, 1.648028
-6.984510, 8.800782, -3.108142, 1.589293
-7.039029, 8.798397, -3.108027, 1.571088
-7.098088, 8.797377, -3.108087, 1.574122
-7.176581, 8.791236, -3.108503, 1.560251
-7.239341, 8.789224, -3.106781, 1.549848
-7.299184, 8.788158, -3.107299, 1.534460
-7.361695, 8.789104, -3.106265, 1.526225
-7.435627, 8.806910, -3.084644, 1.513871
-7.519254, 8.815661, -3.082556, 1.526441
-7.594094, 8.820095, -3.078747, 1.618986
-7.648632, 8.821089, -3.077583, 1.549415
-7.709305, 8.819719, -3.078495, 1.503034
-7.754509, 8.815015, -3.077184, 1.452536
-7.807963, 8.810589, -3.078058, 1.429345
-7.864234, 8.810058, -3.076143, 1.436714
-7.914067, 8.802386, -3.076645, 1.430863
-7.974575, 8.797445, -3.076121, 1.410056
-8.029645, 8.794691, -3.076173, 1.399003
-8.081229, 8.791175, -3.075437, 1.374946
-8.140577, 8.788966, -3.077709, 1.354573
-8.183697, 8.782964, -3.083759, 1.331816
-8.237002, 8.781506, -3.085702, 1.310577
-8.281665, 8.781843, -3.087606, 1.373212
-8.359842, 8.781675, -3.109740, 1.320329
-8.442682, 8.782984, -3.113199, 1.258561
-8.479649, 8.781933, 3.134574, 1.204595
-8.513788, 8.790497, 3.122697, 1.168834
-8.554856, 8.796926, 3.102547, 1.173602
-8.608965, 8.803360, 3.102467, 1.140009
-8.660785, 8.811335, 3.105202, 1.125054
-8.714167, 8.813761, 3.104662, 1.105765
-8.760606, 8.817802, 3.107463, 1.077156
-8.788460, 8.818623, 3.107011, 1.058951
-8.835701, 8.818446, 3.106592, 1.037495
-8.863790, 8.815202, 3.107659, 1.014954
-8.897163, 8.812883, 3.105982, 0.997616
-8.933520, 8.816034, 3.107046, 1.083658
-8.966606, 8.819714, 3.108445, 1.160165
-9.010446, 8.824278, 3.110735, 1.246207
-9.060807, 8.828850, 3.110820, 1.359124
-9.101175, 8.830875, 3.112057, 1.399003
-9.146232, 8.832870, 3.112390, 1.442349
-9.196399, 8.835280, 3.115052, 1.463372
-9.246278, 8.839330, 3.117752, 1.395319
-9.295423, 8.840767, 3.118207, 1.426311
-9.355406, 8.842876, 3.121232, 1.447984
-9.401796, 8.842657, 3.122082, 1.424361
-9.455364, 8.846447, 3.123139, 1.438665
-9.508404, 8.841723, 3.122875, 1.415041
-9.560613, 8.844211, 3.122680, 1.411140
-9.633987, 8.850870, -3.131360, 1.384265
-9.698604, 8.856562, -3.129843, 1.371695
-9.767317, 8.863840, -3.124284, 1.342219
-9.853580, 8.857997, 3.132917, 1.326615
-9.929566, 8.859809, 3.134634, 1.298223
-9.994029, 8.859973, 3.134766, 1.282185
-10.045428, 8.860461, 3.137615, 1.251192
-10.095863, 8.857838, 3.139131, 1.237104
-10.130926, 8.859068, 3.139734, 1.205028
-10.169609, 8.857417, 3.139745, 1.184655
-10.192441, 8.857972, -3.140775, 1.161682
-10.226023, 8.856755, -3.141450, 1.135891
-10.254229, 8.854927, 3.138729, 1.117035
-10.288748, 8.855598, 3.138638, 1.212397
-10.319805, 8.854619, 3.139307, 1.172735
-10.351351, 8.854231, 3.141493, 1.157564
-10.382464, 8.856706, -3.139472, 1.131339
-10.420370, 8.855850, -3.140077, 1.109233
-10.451410, 8.858708, -3.138073, 1.090377
-10.541747, 8.853743, -3.141316, 1.076290
-10.614455, 8.856052, -3.136128, 1.064586
-10.672700, 8.858963, -3.131084, 1.045080
-10.720805, 8.858503, -3.128627, 0.975726
-10.765841, 8.858009, -3.128124, 0.972258
-10.804142, 8.858720, -3.123883, 1.086476
-10.845059, 8.865471, -3.120597, 1.115518
-10.884259, 8.863469, -3.118431, 1.110533
-10.912964, 8.859969, -3.120076, 1.110533
-10.952992, 8.859108, -3.117377, 1.106849
-10.984997, 8.856286, -3.112450, 1.105765
-11.016100, 8.855622, -3.117092, 1.105332
-11.064670, 8.858891, -3.091784, 1.051799
-11.128779, 8.860196, -3.118989, 0.975293
-11.187221, 8.860115, -3.111904, 1.024274
-11.230814, 8.857809, -3.109026, 0.997616
-11.258420, 8.859536, -3.107636, 0.984179
-11.284456, 8.861135, -3.103707, 0.972475
-11.311447, 8.858997, -3.102533, 0.957521
-11.337723, 8.858087, -3.103285, 0.936931
-11.361056, 8.854270, -3.105979, 0.918509
-11.384392, 8.854168, -3.105823, 1.039445
-11.422625, 8.851267, -3.135516, 1.097096
-11.485414, 8.852138, -3.112411, 1.193758
-11.534020, 8.853095, -3.102703, 1.191374
-11.576596, 8.853431, -3.100693, 1.217815
-11.617601, 8.849366, -3.104629, 1.231903
-11.670236, 8.849273, -3.132398, 1.251409
-11.746171, 8.857326, -3.092903, 1.249675
-11.791458, 8.855037, -3.098268, 1.186173
-11.828372, 8.852720, -3.094849, 1.179887
-11.867568, 8.849604, -3.122722, 1.189207
-11.922629, 8.847271, -3.098352, 1.175986
-11.963574, 8.848654, -3.091429, 1.167100
-11.999035, 8.847267, -3.089880, 1.159731
-12.054936, 8.845285, -3.105985, 1.152362
-12.095089, 8.844423, -3.095708, 1.145860
-12.155678, 8.843530, -3.065537, 1.140009
-12.203703, 8.842180, -3.092988, 1.134807
-12.232649, 8.839222, -3.089787, 1.122237
-12.289556, 8.838800, -3.098812, 1.102297
-12.319878, 8.834388, -3.103950, 1.086693
-12.358694, 8.832670, -3.088189, 1.074122
-12.376793, 8.826101, -3.089622, 1.067837
-12.423238, 8.819129, -3.102211, 1.063719
-12.451224, 8.817767, -3.101896, 1.063502
-12.482748, 8.820753, -3.104924, 1.025141
-12.513577, 8.818025, -3.093533, 0.984612
-12.569482, 8.817674, -3.097323, 0.992848
-12.593807, 8.817103, -3.093376, 0.978327
-12.626298, 8.809209, -3.081405, 0.977243
