0.0, 0.0
0.0563890687341, 0.44774602401
0.112778137468, 0.895492048021
0.169167206202, 1.34323807203
0.225556274936, 1.79098409604
0.28194534367, 2.23873012005
0.338334412405, 2.68647614406
0.394723481139, 3.13422216807
0.451112549873, 3.58196819208
0.507501618607, 4.02971421609
0.563890687341, 4.4774602401
0.620279756075, 4.92520626411
0.676668824809, 5.37295228812
0.733057893543, 5.82069831213
0.789446962277, 6.26844433614
0.845836031011, 6.71619036015
0.902225099745, 7.16393638416
0.95861416848, 7.61168240817
0.875726580052, 8.05528795004
0.661464245345, 8.45246282464
0.336253405566, 8.76534321518
-0.0346359312748, 9.02243722309
-0.405273658128, 9.27989383016
-0.775911384981, 9.53735043723
-1.14654911183, 9.7948070443
-1.51718683869, 10.0522636514
-1.88782456554, 10.3097202584
-2.25846229239, 10.5671768655
-2.62910001925, 10.8246334726
-2.9997377461, 11.0820900796
-3.37037547295, 11.3395466867
-3.7410131998, 11.5970032938
-4.11165092666, 11.8544599008
-4.48228865351, 12.1119165079
-4.85292638036, 12.369373115
-5.22356410722, 12.626829722
-5.59420183407, 12.8842863291
-5.96483956092, 13.1417429362
-6.33547728777, 13.3991995433
-6.70611501463, 13.6566561503
-7.07675274148, 13.9141127574
-7.44739046833, 14.1715693645
-7.81802819519, 14.4290259715
-8.18866592204, 14.6864825786
-8.55930364889, 14.9439391857
-8.92994137575, 15.2013957927
-9.3005791026, 15.4588523998
-9.67121682945, 15.7163090069
-10.0418545563, 15.9737656139
-10.4124922832, 16.231222221
-10.78313001, 16.4886788281
-11.1537677369, 16.7461354351
-11.5244054637, 17.0035920422
-11.8950431906, 17.2610486493
-12.2656809174, 17.5185052563
-12.6363186443, 17.7759618634
-13.0069563711, 18.0334184705
-13.377594098, 18.2908750775
-13.7482318248, 18.5483316846
-14.1188695517, 18.8057882917
-14.4895072785, 19.0632448987
-14.8601450054, 19.3207015058
-15.2307827322, 19.5781581129
-15.6014204591, 19.83561472
